INFO 2025-10-16 22:19:34,240 autoreload 2455 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:22:40,681 autoreload 2455 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/safeboda_rwanda/settings.py changed, reloading.
INFO 2025-10-16 22:22:40,950 autoreload 3341 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:24:14,170 autoreload 3341 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/safeboda_rwanda/settings.py changed, reloading.
INFO 2025-10-16 22:31:57,489 autoreload 3779 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:36:04,427 autoreload 4168 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:38:42,294 autoreload 4380 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:47:20,383 autoreload 4380 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/rides/services.py changed, reloading.
INFO 2025-10-16 22:47:20,836 autoreload 4838 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:56:13,824 autoreload 4838 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/safeboda_rwanda/settings.py changed, reloading.
INFO 2025-10-16 22:56:14,223 autoreload 5070 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 22:56:28,851 autoreload 5070 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/manage.py changed, reloading.
INFO 2025-10-16 22:56:29,193 autoreload 5093 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:21:18,902 autoreload 5590 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:22:40,591 autoreload 5743 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:24:26,636 autoreload 5913 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:24:52,761 autoreload 5743 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/locations/services.py changed, reloading.
INFO 2025-10-16 23:24:53,231 autoreload 6014 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:27:00,544 autoreload 6014 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/rides/views.py changed, reloading.
INFO 2025-10-16 23:27:00,966 autoreload 6084 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:29:03,954 autoreload 6258 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:34:22,293 autoreload 6914 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:37:46,509 autoreload 8219 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:38:23,639 autoreload 6084 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/safeboda_rwanda/settings.py changed, reloading.
INFO 2025-10-16 23:38:24,048 autoreload 8219 8354795328 /Users/Gentil_Quentin/Desktop/New ALU Projects/summative-assessment-MaxKrypton/safeboda_rwanda/safeboda_rwanda/settings.py changed, reloading.
INFO 2025-10-16 23:38:24,051 autoreload 8308 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:38:24,390 autoreload 8310 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:38:35,099 autoreload 8379 8354795328 Watching for file changes with StatReloader
INFO 2025-10-16 23:41:14,009 autoreload 8604 8354795328 Watching for file changes with StatReloader
WARNING 2025-10-16 23:41:54,173 basehttp 8604 6160592896 "GET / HTTP/1.1" 404 4216
INFO 2025-10-16 23:42:04,159 basehttp 8604 6160592896 "GET /api/docs/ HTTP/1.1" 200 4718
WARNING 2025-10-16 23:42:34,061 basehttp 8604 6160592896 "GET / HTTP/1.1" 404 4216
WARNING 2025-10-16 23:42:35,296 basehttp 8604 6160592896 "GET /favicon.ico HTTP/1.1" 404 4267
WARNING 2025-10-16 23:42:42,242 basehttp 8604 6160592896 "GET /admon HTTP/1.1" 404 4249
INFO 2025-10-16 23:42:46,538 basehttp 8604 6160592896 "GET /admin HTTP/1.1" 301 0
INFO 2025-10-16 23:42:46,546 basehttp 8604 6177419264 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-10-16 23:42:46,573 basehttp 8604 6177419264 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4173
INFO 2025-10-16 23:42:46,843 basehttp 8604 6194245632 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2025-10-16 23:42:46,844 basehttp 8604 6211072000 "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2025-10-16 23:42:46,845 basehttp 8604 6160592896 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2808
INFO 2025-10-16 23:42:46,845 basehttp 8604 6177419264 "GET /static/admin/css/base.css HTTP/1.1" 200 22120
INFO 2025-10-16 23:42:46,846 basehttp 8604 6244724736 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2025-10-16 23:42:46,847 basehttp 8604 6227898368 "GET /static/admin/css/responsive.css HTTP/1.1" 200 16565
INFO 2025-10-16 23:42:46,848 basehttp 8604 6227898368 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-10-16 23:42:54,912 autoreload 8840 8354795328 Watching for file changes with StatReloader
INFO 2025-10-17 00:13:43,421 basehttp 8840 6199488512 "GET /api/docs/ HTTP/1.1" 200 4718
INFO 2025-10-17 00:13:43,548 basehttp 8840 6199488512 "GET /api/schema/ HTTP/1.1" 200 122282
INFO 2025-10-17 00:13:43,552 basehttp 8840 6199488512 "GET /api/redoc/ HTTP/1.1" 200 735
INFO 2025-10-17 00:13:43,555 basehttp 8840 6199488512 "GET /api/health/detailed/ HTTP/1.1" 200 426
ERROR 2025-10-17 00:13:43,582 basehttp 8840 6199488512 "GET /api/monitoring/metrics/ HTTP/1.1" 500 141136
INFO 2025-10-17 00:13:43,586 basehttp 8840 6199488512 "GET /api/cache/health/ HTTP/1.1" 200 37
INFO 2025-10-17 00:13:43,588 basehttp 8840 6199488512 "GET /api/cache/stats/ HTTP/1.1" 200 162
ERROR 2025-10-17 00:13:43,608 basehttp 8840 6199488512 "GET /api/admin/system/status/ HTTP/1.1" 500 141142
ERROR 2025-10-17 00:13:43,902 basehttp 8840 6199488512 "POST /api/users/register/ HTTP/1.1" 500 242599
ERROR 2025-10-17 00:13:43,923 basehttp 8840 6216314880 "POST /api/users/login/ HTTP/1.1" 500 137234
ERROR 2025-10-17 00:13:43,995 basehttp 8840 6216314880 "POST /api/auth/jwt/token/ HTTP/1.1" 500 137150
INFO 2025-10-17 00:13:43,999 basehttp 8840 6216314880 "GET /api/auth/methods/ HTTP/1.1" 200 54
ERROR 2025-10-17 00:13:44,019 basehttp 8840 6216314880 "GET /api/users/ HTTP/1.1" 500 140838
ERROR 2025-10-17 00:13:44,040 basehttp 8840 6199488512 "GET /api/users/drivers/ HTTP/1.1" 500 140990
INFO 2025-10-17 00:13:44,042 basehttp 8840 6199488512 "GET /api/users/districts/ HTTP/1.1" 200 323
WARNING 2025-10-17 00:13:44,044 basehttp 8840 6199488512 "POST /api/users/validate/phone/ HTTP/1.1" 400 30
ERROR 2025-10-17 00:13:44,077 basehttp 8840 6199488512 "GET /api/locations/popular/ HTTP/1.1" 500 201746
ERROR 2025-10-17 00:13:44,102 basehttp 8840 6216314880 "POST /api/locations/calculate-distance/ HTTP/1.1" 500 137670
ERROR 2025-10-17 00:13:44,132 basehttp 8840 6216314880 "POST /api/locations/drivers/nearby/ HTTP/1.1" 500 223627
ERROR 2025-10-17 00:13:44,154 basehttp 8840 6233141248 "GET /api/rides/bookings/active/ HTTP/1.1" 500 141148
ERROR 2025-10-17 00:13:44,174 basehttp 8840 6233141248 "POST /api/rides/bookings/create/ HTTP/1.1" 500 141159
ERROR 2025-10-17 00:13:44,195 basehttp 8840 6233141248 "GET /api/rides/notifications/ HTTP/1.1" 500 141106
ERROR 2025-10-17 00:13:44,217 basehttp 8840 6233141248 "GET /api/government/rtda/compliance-status/ HTTP/1.1" 500 141406
ERROR 2025-10-17 00:13:44,241 basehttp 8840 6233141248 "POST /api/government/rtda/driver-report/ HTTP/1.1" 500 141422
ERROR 2025-10-17 00:13:44,262 basehttp 8840 6233141248 "GET /api/government/data/export-request/ HTTP/1.1" 500 141398
ERROR 2025-10-17 00:13:44,291 basehttp 8840 6233141248 "GET /api/analytics/rides/patterns/ HTTP/1.1" 500 141302
ERROR 2025-10-17 00:13:44,341 basehttp 8840 6233141248 "GET /api/analytics/drivers/performance/ HTTP/1.1" 500 141432
ERROR 2025-10-17 00:13:44,363 basehttp 8840 6199488512 "GET /api/analytics/revenue/summary/ HTTP/1.1" 500 141338
ERROR 2025-10-17 00:13:44,387 basehttp 8840 6199488512 "GET /api/analytics/traffic/hotspots/ HTTP/1.1" 500 141364
ERROR 2025-10-17 00:13:44,411 basehttp 8840 6199488512 "GET /api/privacy/consent/ HTTP/1.1" 500 141062
INFO 2025-10-17 00:13:44,414 basehttp 8840 6199488512 "GET /api/privacy/retention-policy/ HTTP/1.1" 200 187
ERROR 2025-10-17 00:13:44,440 basehttp 8840 6199488512 "GET /api/rbac/roles/ HTTP/1.1" 500 140972
ERROR 2025-10-17 00:13:44,466 basehttp 8840 6199488512 "GET /api/rbac/permissions/ HTTP/1.1" 500 141128
ERROR 2025-10-17 00:13:44,487 basehttp 8840 6199488512 "GET /api/rides/admin/dashboard/ HTTP/1.1" 500 141205
ERROR 2025-10-17 00:13:44,513 basehttp 8840 6199488512 "GET /api/rides/admin/reports/rides/ HTTP/1.1" 500 141279
ERROR 2025-10-17 00:13:44,535 basehttp 8840 6199488512 "GET /api/rides/admin/reports/drivers/ HTTP/1.1" 500 141331
INFO 2025-10-17 00:14:32,010 basehttp 8840 6199488512 "GET /api/docs/ HTTP/1.1" 200 4718
INFO 2025-10-17 00:14:32,138 basehttp 8840 6199488512 "GET /api/schema/ HTTP/1.1" 200 122282
INFO 2025-10-17 00:14:32,140 basehttp 8840 6199488512 "GET /api/redoc/ HTTP/1.1" 200 735
INFO 2025-10-17 00:14:32,144 basehttp 8840 6199488512 "GET /api/health/detailed/ HTTP/1.1" 200 426
ERROR 2025-10-17 00:14:32,169 basehttp 8840 6199488512 "GET /api/monitoring/metrics/ HTTP/1.1" 500 141136
INFO 2025-10-17 00:14:32,171 basehttp 8840 6199488512 "GET /api/cache/health/ HTTP/1.1" 200 37
INFO 2025-10-17 00:14:32,172 basehttp 8840 6199488512 "GET /api/cache/stats/ HTTP/1.1" 200 220
ERROR 2025-10-17 00:14:32,192 basehttp 8840 6199488512 "GET /api/admin/system/status/ HTTP/1.1" 500 141142
ERROR 2025-10-17 00:14:32,456 basehttp 8840 6199488512 "POST /api/users/register/ HTTP/1.1" 500 242615
ERROR 2025-10-17 00:14:32,478 basehttp 8840 6216314880 "POST /api/users/login/ HTTP/1.1" 500 137234
ERROR 2025-10-17 00:14:32,503 basehttp 8840 6216314880 "POST /api/auth/jwt/token/ HTTP/1.1" 500 137150
INFO 2025-10-17 00:14:32,506 basehttp 8840 6199488512 "GET /api/auth/methods/ HTTP/1.1" 200 54
ERROR 2025-10-17 00:14:32,527 basehttp 8840 6199488512 "GET /api/users/ HTTP/1.1" 500 140838
ERROR 2025-10-17 00:14:32,548 basehttp 8840 6199488512 "GET /api/users/drivers/ HTTP/1.1" 500 140990
INFO 2025-10-17 00:14:32,551 basehttp 8840 6199488512 "GET /api/users/districts/ HTTP/1.1" 200 323
WARNING 2025-10-17 00:14:32,571 basehttp 8840 6199488512 "POST /api/users/validate/phone/ HTTP/1.1" 400 30
ERROR 2025-10-17 00:14:32,611 basehttp 8840 6199488512 "GET /api/locations/popular/ HTTP/1.1" 500 201747
ERROR 2025-10-17 00:14:32,633 basehttp 8840 6216314880 "POST /api/locations/calculate-distance/ HTTP/1.1" 500 137670
ERROR 2025-10-17 00:14:32,660 basehttp 8840 6216314880 "POST /api/locations/drivers/nearby/ HTTP/1.1" 500 141415
ERROR 2025-10-17 00:14:32,680 basehttp 8840 6216314880 "GET /api/rides/bookings/active/ HTTP/1.1" 500 141148
ERROR 2025-10-17 00:14:32,703 basehttp 8840 6216314880 "POST /api/rides/bookings/create/ HTTP/1.1" 500 141159
ERROR 2025-10-17 00:14:32,724 basehttp 8840 6216314880 "GET /api/rides/notifications/ HTTP/1.1" 500 141106
ERROR 2025-10-17 00:14:32,743 basehttp 8840 6216314880 "GET /api/government/rtda/compliance-status/ HTTP/1.1" 500 141406
ERROR 2025-10-17 00:14:32,764 basehttp 8840 6216314880 "POST /api/government/rtda/driver-report/ HTTP/1.1" 500 141422
ERROR 2025-10-17 00:14:32,785 basehttp 8840 6216314880 "GET /api/government/data/export-request/ HTTP/1.1" 500 141398
ERROR 2025-10-17 00:14:32,805 basehttp 8840 6216314880 "GET /api/analytics/rides/patterns/ HTTP/1.1" 500 141302
ERROR 2025-10-17 00:14:32,825 basehttp 8840 6199488512 "GET /api/analytics/drivers/performance/ HTTP/1.1" 500 141432
ERROR 2025-10-17 00:14:32,846 basehttp 8840 6199488512 "GET /api/analytics/revenue/summary/ HTTP/1.1" 500 141338
ERROR 2025-10-17 00:14:32,867 basehttp 8840 6199488512 "GET /api/analytics/traffic/hotspots/ HTTP/1.1" 500 141364
ERROR 2025-10-17 00:14:32,895 basehttp 8840 6199488512 "GET /api/privacy/consent/ HTTP/1.1" 500 141062
ERROR 2025-10-17 00:14:32,917 basehttp 8840 6199488512 "GET /api/privacy/retention-policy/ HTTP/1.1" 500 141313
ERROR 2025-10-17 00:14:32,939 basehttp 8840 6199488512 "GET /api/rbac/roles/ HTTP/1.1" 500 140972
ERROR 2025-10-17 00:14:32,995 basehttp 8840 6199488512 "GET /api/rbac/permissions/ HTTP/1.1" 500 141128
ERROR 2025-10-17 00:14:33,019 basehttp 8840 6199488512 "GET /api/rides/admin/dashboard/ HTTP/1.1" 500 141205
ERROR 2025-10-17 00:14:33,039 basehttp 8840 6199488512 "GET /api/rides/admin/reports/rides/ HTTP/1.1" 500 141279
ERROR 2025-10-17 00:14:33,061 basehttp 8840 6199488512 "GET /api/rides/admin/reports/drivers/ HTTP/1.1" 500 141331
ERROR 2025-10-17 00:14:41,404 basehttp 8840 6199488512 "GET /api/users/ HTTP/1.1" 500 140544
INFO 2025-10-17 00:15:16,744 basehttp 8840 6199488512 "GET /api/docs/ HTTP/1.1" 200 4718
INFO 2025-10-17 00:15:16,854 basehttp 8840 6199488512 "GET /api/schema/ HTTP/1.1" 200 122282
INFO 2025-10-17 00:15:16,857 basehttp 8840 6199488512 "GET /api/redoc/ HTTP/1.1" 200 735
INFO 2025-10-17 00:15:16,860 basehttp 8840 6199488512 "GET /api/health/detailed/ HTTP/1.1" 200 425
WARNING 2025-10-17 00:15:16,862 basehttp 8840 6199488512 "GET /api/monitoring/metrics/ HTTP/1.1" 401 198
INFO 2025-10-17 00:15:16,864 basehttp 8840 6199488512 "GET /api/cache/health/ HTTP/1.1" 200 37
INFO 2025-10-17 00:15:16,866 basehttp 8840 6199488512 "GET /api/cache/stats/ HTTP/1.1" 200 220
